,image,ground_truth,tesseract,easyocr,ground_truth_t,tesseract_t,easyocr_t
266,<PIL.Image.Image image mode=RGB size=1507x77 at 0x7FA1F87C7850>,"فكتب بن شهاب وأنا أسمع يأمره أن يجمع يخبره أن سالما حدثه أن عبد الله بن عمر يقول سمعت
","فكُتَتِ بن شهاي وأنا أسمع يأفرة أن يجمع يخيرة أن عالقا حدثة أن عيد اللة بن عفر يقول سمعت
",سمعق يقول شهاب وأنا أسمع يأمره أن يجمع ينبره أن سالما حدثه أن عبد المه بن نحتب عمر,"فكتب بن شهاب وأنا أسمع يأمره أن يجمع يخبره أن سالما حدثه أن عبد الله بن عمر يقول سمعت
","فكتت بن شهاي وأنا أسمع يأفرة أن يجمع يخيرة أن عالقا حدثة أن عيد اللة بن عفر يقول سمعت
",سمعق يقول شهاب وأنا أسمع يأمره أن يجمع ينبره أن سالما حدثه أن عبد المه بن نحتب عمر
267,<PIL.Image.Image image mode=RGB size=811x77 at 0x7FA1F91BFC10>,"رسول الله صلى الله عليه وسلم فاستن به وهو مستسند إلى صدري
","رسول الله صلى الله عليه وسلم فاستن به وهو مستسئد إلى صدري
",به وهو مستسند إى صدري رسول الله صلى الله عليه وسلم فاستن,"رسول الله صلى الله عليه وسلم فاستن به وهو مستسند إلى صدري
","رسول الله صلى الله عليه وسلم فاستن به وهو مستسئد إلى صدري
",به وهو مستسند إى صدري رسول الله صلى الله عليه وسلم فاستن
268,<PIL.Image.Image image mode=RGB size=741x77 at 0x7FA1F87F7E50>,"كان النبي صلى الله عليه وسلم إذا قام من الليل يشوص فاه
","كان النبي صلى الله عليه وسلم إذا قام من الليل يشوص فاه
",فا  صلى الله عليه وسلم إذا قام من الليل كان النبي يشوص,"كان النبي صلى الله عليه وسلم إذا قام من الليل يشوص فاه
","كان النبي صلى الله عليه وسلم إذا قام من الليل يشوص فاه
",فا  صلى الله عليه وسلم إذا قام من الليل كان النبي يشوص
269,<PIL.Image.Image image mode=RGB size=1061x77 at 0x7FA1F87FFF10>,"وأبا بكر وعمر رضى الله تعالى عنهما كانوا يفتتحون الصلاة ب الحمد لله رب العالمين
","وأبا بكر وعمر رضى اللّه تعالى عنهما كانوا يفتتحون الصلاة ب الحمد لله رب العالمين
",وأبا بكر وعمر رضى الله تعالى عنهما كانوا يفتتحون الصلاة ب الحمد لله رب العالمين,"وأبا بكر وعمر رضى الله تعالى عنهما كانوا يفتتحون الصلاة ب الحمد لله رب العالمين
","وأبا بكر وعمر رضى الله تعالى عنهما كانوا يفتتحون الصلاة ب الحمد لله رب العالمين
",وأبا بكر وعمر رضى الله تعالى عنهما كانوا يفتتحون الصلاة ب الحمد لله رب العالمين
270,<PIL.Image.Image image mode=RGB size=1189x103 at 0x7FA1F87DC290>,"عليها ثم نزل القهقري فسجد في أصل المنبر ثم عاد فلما فرغ أقبل على الناس فقال أيها
","عليها ثثرنزل التهتري فسجد في أصل المدب رش رعاد فلما فرغ أقبل على الناس فتال أيها
", على الناس فتال ايها عليها ثرذزل التهتري فسجد فياصل المنبر ثرعاد فلما فرغ أقبل ,"عليها ثم نزل القهقري فسجد في أصل المنبر ثم عاد فلما فرغ أقبل على الناس فقال أيها
","عليها ثثرنزل التهتري فسجد في أصل المدب رش رعاد فلما فرغ أقبل على الناس فتال أيها
", على الناس فتال ايها عليها ثرذزل التهتري فسجد فياصل المنبر ثرعاد فلما فرغ أقبل 
271,<PIL.Image.Image image mode=RGB size=1249x75 at 0x7FA1F91BC4D0>,"وأعراضكم عليكم حرام كحرمة يومكم هذا في شهركم هذا ألا ليبلغ الشاهد منكم الغائب وكان
","وأعراضكم عليكم حرام كحرمة يومكم هذا في شه ركم هذا ألا ليبلغ الشاهد منكم الغائب وكان
",كان هذا ألا ليبلغ الشاهد منكم أعراضكم عليكم حرام كحرمة يومكم هذا في الغائب شهر,"وأعراضكم عليكم حرام كحرمة يومكم هذا في شهركم هذا ألا ليبلغ الشاهد منكم الغائب وكان
","وأعراضكم عليكم حرام كحرمة يومكم هذا في شه ركم هذا ألا ليبلغ الشاهد منكم الغائب وكان
",كان هذا ألا ليبلغ الشاهد منكم أعراضكم عليكم حرام كحرمة يومكم هذا في الغائب شهر
272,<PIL.Image.Image image mode=RGB size=1464x77 at 0x7FA1F87F46D0>,"الجنة وسألوه عن الأشربة فأمرهم بأربع ونهاهم عن أربع أمرهم بالإيمان بالله وحده قال أتدرون
","الجنة وسألوة عن الأشرية فأفرهه بأريع ونماهه عن أريع أفرهو بالإيفان باللة وحدة قال أتدرون
",_ان البنة وسألوه غن الأشربة هأمرهم بأربع ونعاهم غن أربع أمرهم بالإيمان بالله وحده تال اتدرا,"الجنة وسألوه عن الأشربة فأمرهم بأربع ونهاهم عن أربع أمرهم بالإيمان بالله وحده قال أتدرون
","الجنة وسألوة عن الأشرية فأفرهه بأريع ونماهه عن أريع أفرهو بالإيفان باللة وحدة قال أتدرون
",_ان البنة وسألوه غن الأشربة هأمرهم بأربع ونعاهم غن أربع أمرهم بالإيمان بالله وحده تال اتدرا
273,<PIL.Image.Image image mode=RGB size=1649x57 at 0x7FA1F87F48D0>,"بات عند ميمونة وهي خالته فاضطجعت في عرض وسادة واضطجع رسول الله صلى الله عليه وسلم وأهله
",,هله 9 خالته فاضطجعت في عرض وسادة واضطجع رسول الله صلى الله عليه وسلم و بات عند ميمونة,"بات عند ميمونة وهي خالته فاضطجعت في عرض وسادة واضطجع رسول الله صلى الله عليه وسلم وأهله
",,هله 9 خالته فاضطجعت في عرض وسادة واضطجع رسول الله صلى الله عليه وسلم و بات عند ميمونة
274,<PIL.Image.Image image mode=RGB size=1184x77 at 0x7FA1F87DCB10>,"إنكم في صلاة ما انتظرتموها وزاد بن أبي مريم أخبرنا يحيى بن أيوب حدثني حميد سمع أنسا
","إنكم في صلاة ما انتظرتموها وزاد بن أبي مريم أخبرنا يحيى بن أيوب حدثني حميد سمع أنسا
",سمع أنسا حميد مريم أخبرنا يحيى بن صلاة ما انتظرتموها وزاد بن إنكم أيوب أبي حدثنى,"إنكم في صلاة ما انتظرتموها وزاد بن أبي مريم أخبرنا يحيى بن أيوب حدثني حميد سمع أنسا
","إنكم في صلاة ما انتظرتموها وزاد بن أبي مريم أخبرنا يحيى بن أيوب حدثني حميد سمع أنسا
",سمع أنسا حميد مريم أخبرنا يحيى بن صلاة ما انتظرتموها وزاد بن إنكم أيوب أبي حدثنى
275,<PIL.Image.Image image mode=RGB size=1219x75 at 0x7FA1F87C4D10>,"وسلم يا عائشة لولا قومك حديث عهدهم قال بن الزبير بكفر لنقضت الكعبة فجعلت لها بابين
","وسلم يا عائشة لولا قومك حديث عهدهم قال بن الزبير بكفر لنقضت الكعبة فجعلت ها بابين
",عائشة لولا قومك حديث عهدهم قال بن الزبير بكفر لنقضت الكعبة فجعلت لها بابين سم,"وسلم يا عائشة لولا قومك حديث عهدهم قال بن الزبير بكفر لنقضت الكعبة فجعلت لها بابين
","وسلم يا عائشة لولا قومك حديث عهدهم قال بن الزبير بكفر لنقضت الكعبة فجعلت ها بابين
",عائشة لولا قومك حديث عهدهم قال بن الزبير بكفر لنقضت الكعبة فجعلت لها بابين سم
276,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1195x105 at 0x7FA1F8805050>,"المؤمن أو الموقن لا أدري أي ذلك قالت أسماء فيقول هو محمد رسول الله جاءنا بالبينات والهدى
","المؤمن أو الموقن لا أدري أي ذلك قالت أسماء فيقول هو محمد رسول الله جاءنا بالبيئات والحدى
",أي ذلك قالت أسماء فيقول هومحمد رسول الله جاءنا بالبينات والهدى لا او أدري الموقن المؤمن,"المؤمن أو الموقن لا أدري أي ذلك قالت أسماء فيقول هو محمد رسول الله جاءنا بالبينات والهدى
","المؤمن أو الموقن لا أدري أي ذلك قالت أسماء فيقول هو محمد رسول الله جاءنا بالبيئات والحدى
",أي ذلك قالت أسماء فيقول هومحمد رسول الله جاءنا بالبينات والهدى لا او أدري الموقن المؤمن
277,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1446x83 at 0x7FA1F8805290>,"ما لي رأيتكم أكثرتم التصفيق من رابه شيء في صلاته فليسبح فإنه إذا سبح التفت إليه وإنما
","ما لي رأيتكم أكثرتم التصفيق من رابه شيء في صلاته فليسبح فإنه إذا سبح التفت إليه وإنما
",فإنه إذا سبح التفت إليه وإنما في صلاته أكثرتم التصفيق من رابه مالي ر أيتكم فليسبح شيء,"ما لي رأيتكم أكثرتم التصفيق من رابه شيء في صلاته فليسبح فإنه إذا سبح التفت إليه وإنما
","ما لي رأيتكم أكثرتم التصفيق من رابه شيء في صلاته فليسبح فإنه إذا سبح التفت إليه وإنما
",فإنه إذا سبح التفت إليه وإنما في صلاته أكثرتم التصفيق من رابه مالي ر أيتكم فليسبح شيء
