,image,ground_truth,qari,ground_truth_t,qari_t
310,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1025x131 at 0x7575C800A910>,قَضِيَّةِ هامَّةً مِن وِجْهَةِ النَظَرِ الاسلاميه، فَالمَرْأَة الجَمِيلَةِ,قضية هامة من وجهة النظر الإسلامية، فالمرأة الجميلة,قضية هامة من وجهة النظر الاسلاميه، فالمرأة الجميلة,قضية هامة من وجهة النظر الإسلامية، فالمرأة الجميلة
311,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1305x176 at 0x7575C800AE90>,"العَرَبِ وَقَبائِلهم فِي عهده، وَوَصَفَ أَحْوالهم التِجارِيَّة ,الاجتماعيه",الدَّارِ بَقائِلُهُمْ فِي عِهْدٍهُ، وَوَصَفَ أَنْوَالِهِمْ التِجَارِيَّةِ، الْإِجْتِمَاعِيَّة,"العرب وقبائلهم في عهده، ووصف أحوالهم التجارية ,الاجتماعيه",الدار بقائلهم في عهده، ووصف أنوالهم التجارية، الإجتماعية
312,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=857x117 at 0x7575C800B410>,ثم، تُشَكِّل صِيانَةِ هٰذِهِ المُكْتَسَباتِ فِي اِتِّجاهِ يَخْدِم,ثم، نُشكل صيانة هذه الكَتَّابات في إِنْجاه يُخْدم,ثم، تشكل صيانة هذه المكتسبات في اتجاه يخدم,ثم، نشكل صيانة هذه الكتابات في إنجاه يخدم
313,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=924x123 at 0x7575C800B990>,بينهم. قالَ أَبُو حاتم: هُوَ فِي أَيْدِيَهُم إِلَى,سُوءهم. قالَ اللهُ وحَامِنَهُ وَذَلِّيْهُمْ حَدِيثٌ ومَا أَكْلُوا,بينهم. قال أبو حاتم: هو في أيديهم إلى,سوءهم. قال الله وحامنه وذليهم حديث وما أكلوا
314,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=877x132 at 0x7575C800BF10>,لا يُزاحِمها نَبات آخَرِ مِن النبات.,لا يُزاجِحْهَا نَبَات آخَرٍ مِن النباتات.,لا يزاحمها نبات آخر من النبات.,لا يزاجحها نبات آخر من النباتات.
315,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=637x111 at 0x7575C800C4D0>,مِنهُم مِن الحضر. فَهُم فِي نِزاعٍ دائِمٍ فِيما,من الحضر فهم في نزار دائم فيما ينهم,منهم من الحضر. فهم في نزاع دائم فيما,من الحضر فهم في نزار دائم فيما ينهم
316,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1339x183 at 0x7575C800CA50>,فَداكَ دُفْعَتَها إِلَى صِدِّيق لِيَ دِهان فَأَلْقاها فِي,' ',فداك دفعتها إلى صديق لي دهان فألقاها في,' '
317,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1239x130 at 0x7575C800CFD0>,لِآبِدٍ مِن بَذْلَ الجُهُودِ لِتَحْسِينِ التَعْلِيمِ وَالخَدَماتِ,لاَ إِدْمَانٌ لِّغُفُورٍ وَلَا إِدْمَانٌ لِّجُهُودٍ إِلَّا بِالْجُهُودِ وَلَا إِدْمَانٌ عَلَى الْعَذَابِ إِلَّا بِالْعَذَابِ وَلَا إِدْمَانٌ عَلَى الْخَدَامَةِ إِلَّا بِالخَدَامَةِ,لآبد من بذل الجهود لتحسين التعليم والخدمات,لا إدمان لغفور ولا إدمان لجهود إلا بالجهود ولا إدمان على العذاب إلا بالعذاب ولا إدمان على الخدامة إلا بالخدامة
318,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1317x207 at 0x7575C800D550>,تُهَدِّد السُلْطَةِ التَقْلِيدِيَّةِ للناقد. هَل يُمْكِن أَنَّ يَكُون,. ?,تهدد السلطة التقليدية للناقد. هل يمكن أن يكون,. ?
319,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1157x125 at 0x7575C800DAD0>,قِراءات لِنُصُوصٍ جاهليه، وَإِن تَضَمَّنَت بِعَضِّ أَسْماءَ يَمانِيّه,أُمرَ أَكْرَامُ الرَّضِيمِ وَالْمُسْتَقِيمُ دَاخِلِهِ | وَالْمُسْتَقِيمُ بِكَفَّارٍ أَشْهَادٍ يُمَاتِيهِ,قراءات لنصوص جاهليه، وإن تضمنت بعض أسماء يمانيه,أمر أكرام الرضيم والمستقيم داخله | والمستقيم بكفار أشهاد يماتيه
320,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=676x142 at 0x7575C800E050>,إِلّا مِن قِلَّةٌ الشُكْرِ له! ثُمَّ دَعا لَهُ,إِلَّا جِنْ قَلْتَ الشَّكْرِ لَهُ! ثُمَّ دَعَا آلهُ,إلا من قلة الشكر له! ثم دعا له,إلا جن قلت الشكر له! ثم دعا آله
321,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1057x145 at 0x7575C800E5D0>,مِمّا لَم يَعُد مُسْتَخْدَماً فِي هٰذا العَصْرِ فِي,مِمَّا نَمْ يُعْدُ مُنْسَتْخُدَماً فِي هَذَا الْعَضْرِ فِي,مما لم يعد مستخدما في هذا العصر في,مما نم يعد منستخدما في هذا العضر في
322,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1296x140 at 0x7575C800EB50>,خَزّاناتِ عَظِيمَةً لِلطاقَةِ الشَمْسِيَّةُ الحَرارِيَّةِ وَذٰلِكَ لَقُدْرَتها الفائِقَةِ,خُرَائِبَاتٌ خَلِيمَةٌ لِلْطَّاقَةِ الشَّمْسِيَّةِ الحرَارِيَّةِ وَذَلِكَ أَهْدَارُنَا الْقَانِينَة,خزانات عظيمة للطاقة الشمسية الحرارية وذلك لقدرتها الفائقة,خرائبات خليمة للطاقة الشمسية الحرارية وذلك أهدارنا القانينة
323,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=831x119 at 0x7575C800F0D0>,فِي القليل. وَلَو راجعوها، لَكانَ ما جاؤُوا بِهِ,في القليل. ولَو راجعوها، لكانَ ما جاؤوا بهِ,في القليل. ولو راجعوها، لكان ما جاؤوا به,في القليل. ولو راجعوها، لكان ما جاؤوا به
324,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1381x171 at 0x7575C800F650>,الواحِدِ إِذا لَم بِكُنَّ مَدُّونا مكتوبا، وَلِهٰذا جَوْز,الواحد إذا لم يكن مذكوبا، ولن هذا جوز,الواحد إذا لم بكن مدونا مكتوبا، ولهذا جوز,الواحد إذا لم يكن مذكوبا، ولن هذا جوز
325,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=930x110 at 0x7575C800FBD0>,الناحيه، وَهُما بِذٰلِكَ يُزِيلانِ اللَبْس الوارِدِ فِي مَعْلُوماتٍ,الناحية، وهُما بذلِك يُزيلان اللَبس الوارد في مغْلُوماتٍ,الناحيه، وهما بذلك يزيلان اللبس الوارد في معلومات,الناحية، وهما بذلك يزيلان اللبس الوارد في مغلومات
326,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1350x218 at 0x7575C801C190>,الدارِسُونَ أَنَّ تَعْلَم اللُغَةِ الصِينِيَّة يُسَهِّل وَيُشَجِّع نَقْلِ,الدارِشونَ أَنْ تَتْعَلَّمْ اللُّغَةَ الصِّينِيَّةَ يُسَرِّحُ وَيُشْجِعُ نَتْقُلُ,الدارسون أن تعلم اللغة الصينية يسهل ويشجع نقل,الدارشون أن تتعلم اللغة الصينية يسرح ويشجع نتقل
327,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1326x411 at 0x7575C801C710>,"الكحوليات"". غَيْران ذٰلِكَ كُلِّهِ","الكحوليات"". غيران ذلك كُلِّه","الكحوليات"". غيران ذلك كله","الكحوليات"". غيران ذلك كله"
328,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1083x117 at 0x7575C801CC90>,آخَرِ عِنْدَ وُصُولِنا طُفْنا وَسَعَيْنا مَعَ شيخ. كانَ جارِي فِي,آخر عند وصولنا طفنا وسعىنا مع شيخ كان جاري في,آخر عند وصولنا طفنا وسعينا مع شيخ. كان جاري في,آخر عند وصولنا طفنا وسعىنا مع شيخ كان جاري في
329,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1292x176 at 0x7575C801D210>,المُقْتَرِنَة بِالإِرادَة وَالقِيَمِ وَالناسُ فِي ذٰلِكَ,المُقْتَرَنة بالِإِراذَة والِقيَم والنَّاش في خِيلَك,المقترنة بالإرادة والقيم والناس في ذلك,المقترنة بالإراذة والقيم والناش في خيلك
330,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1995x181 at 0x7575C801D790>,بِزِيارَةٍ الرَئِيسِ السابِقِ لِلوِلاياتِ المتحده، بِيل كلينتون. وَأَعْلَنَ,بِزيَارةِ الرَّئِيسِ السَّابِقِ لِلْوَلايَاتِ التَّحْدِي، يُيلِ كلينتون. وَأعْلَنَ,بزيارة الرئيس السابق للولايات المتحده، بيل كلينتون. وأعلن,بزيارة الرئيس السابق للولايات التحدي، ييل كلينتون. وأعلن
331,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=785x138 at 0x7575C801DD10>,طُولُها كِيلُو مِتْرٍ تتهي بِحَوْض كَبِيرٍ تَتَفَرَّع مِنهُ,طُولُها كِيلٌ وَ مثْرٍ تنتهي بِحَوْضٍ كَبِيرٍ تَتَفَّرع منهُ,طولها كيلو متر تتهي بحوض كبير تتفرع منه,طولها كيل و مثر تنتهي بحوض كبير تتفرع منه
332,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=455x147 at 0x7575C801E2D0>,كَتَبَ عَلَيها الزوال،,كتبت عليها الزوال،,كتب عليها الزوال،,كتبت عليها الزوال،
333,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=942x206 at 0x7575C801E810>,جاءَت بِهِ كَتَبَ الأَدَبِ عَن مُلُوكُ الحَيْرَة وَعَن,جاءت به كتب الأدب عن ملوك الخنجرة وعَن,جاءت به كتب الأدب عن ملوك الحيرة وعن,جاءت به كتب الأدب عن ملوك الخنجرة وعن
334,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1098x166 at 0x7575C801ED90>,التاريخ. ولكن عرض أسمائهم هنا وذكر بحوثهم ومؤلفاتهم,التاريخ. ولكن عرضنا أسماءهم هنا ذكرًا أجورهم ومولقاتهم,التاريخ. ولكن عرض أسمائهم هنا وذكر بحوثهم ومؤلفاتهم,التاريخ. ولكن عرضنا أسماءهم هنا ذكرا أجورهم ومولقاتهم
335,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2035x214 at 0x7575C801F310>,لِلطاقَةِ يُمْكِن لِلإِنْسانِ أَنَّ يَسْتَغِلّها إِلّا أَنَّها مَحْدُودَةٍ,للطاقة يُذْكِن للذَّناس أن يَستَغْلَها إلا أنها مَخْدُودةٌ,للطاقة يمكن للإنسان أن يستغلها إلا أنها محدودة,للطاقة يذكن للذناس أن يستغلها إلا أنها مخدودة
336,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=926x138 at 0x7575C801F890>,غَيْرِ أَنَّنا لا نَسْتَطِيع أَنَّ نَتَكَهَّن فِي أَمْرٌ,غَيْرِ أَنَّنَا لَا نَسْتَطِيعُ أَنْ نَتَكَهَّنَّ فِي أَمْرٍ,غير أننا لا نستطيع أن نتكهن في أمر,غير أننا لا نستطيع أن نتكهن في أمر
337,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1030x111 at 0x7575C801FE10>,عَدِيدَةٍ فِي جَرِيرَة العَرَبِ وَفَى الحَبَشَة وَفَى السحوال,عَدِيدَةٌ فِي جَرِيَةِ الْعَزَبِ وَ فَ الكَبَّشَةِ وَ فَ السَّحُوَال,عديدة في جريرة العرب وفى الحبشة وفى السحوال,عديدة في جرية العزب و ف الكبشة و ف السحوال
338,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=724x231 at 0x7575C802C3D0>,وَطاقَة الرياح.,الرياح. قطاعة,وطاقة الرياح.,الرياح. قطاعة
339,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1728x272 at 0x7575C802C950>,وَحَظْرُ كَآفَة الكُتُبِ الَّتِي تُعارِض حُكْمِهِ وَوَضْعِ مُؤَلِّفِيها .,وَحَظُرْ كَافَّةِ الكُتُبِ الَّتِي تُعَارِضُ حُكْمِهِ وَوَضِعُ مُؤْلِفِيَّا.,وحظر كآفة الكتب التي تعارض حكمه ووضع مؤلفيها .,وحظر كافة الكتب التي تعارض حكمه ووضع مؤلفيا.
340,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=946x111 at 0x7575C802CED0>,الذرات. أَمّا فِي حالَةِ السَوائِل وَالمَوادِّ الصُلْبَةِ حَيْثُ,الندرات. أقرأ في حالة السؤال و المورد الصليقة حيثَ,الذرات. أما في حالة السوائل والمواد الصلبة حيث,الندرات. أقرأ في حالة السؤال و المورد الصليقة حيث
341,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=764x156 at 0x7575C802D450>,خ ص، ب س ش، ص غ ه,خص، بس ش، ص غه,خ ص، ب س ش، ص غ ه,خص، بس ش، ص غه
342,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=710x122 at 0x7575C802D9D0>,صَدْرِيّ مِن سَعال كانَ اصابني.,صَدْرِيَ مِن سَعال كان اصابني.,صدري من سعال كان اصابني.,صدري من سعال كان اصابني.
343,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1650x234 at 0x7575C802DF50>,الضابِطِ لرمتك. سَأَلَت راجِح هَل بَلَغَ أَصْحابنا ظ ع ك،ث,الضابط لرمتك. سألت راجح هل بلغ أصحابنا ظع ك، ث,الضابط لرمتك. سألت راجح هل بلغ أصحابنا ظ ع ك،ث,الضابط لرمتك. سألت راجح هل بلغ أصحابنا ظع ك، ث
